id,name,slug,type,tier,parent_id,description,url_path,biomes,created_at,region_ids,probability_by_region
5bca644d-8688-479c-9393-9b7d943dca3e,Boars,boars,other_animals,encounter,,"Fierce wild pigs, ancestors of all domesticated breeds, found throughout the temperate regions of Endor; the largest, the Red Boar, lives east of the Orocarni in the easternmost continent (particularly Aegan). Exceptionally dangerous and largely nocturnal, an alarmed Boar charges regardless of size, trampling with hooves and slashing with tusks, and injuries short of a limb hardly slow it. Hunted everywhere with stout cross-barred spears, since a speared Boar runs up the shaft at the hunter. Omnivores travelling in groups of 1-20; the famed Boar of Everholt of the Firien Wood gored King Folca of Rohan to death in T.A. 2864, boar and king dying together.",,"{forest,mountains}",2026-06-15 16:25:44.988887,"{5,6,7,9,15,16,17,21,40,41,42,43,58,59,60,62,72,82,85,86}","[{""region"": ""Bree"", ""probability"": ""Very Hard""}, {""region"": ""Dunland"", ""probability"": ""Sheer Folly""}, {""region"": ""En Egladil"", ""probability"": ""Sheer Folly""}, {""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Minhiriath"", ""probability"": ""Extremely Hard""}, {""region"": ""Mintyrnath"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Extremely Hard""}, {""region"": ""Parth Celebrant"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Sheer Folly""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Sheer Folly""}, {""region"": ""The Shire"", ""probability"": ""Very Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Sheer Folly""}, {""region"": ""West Rhudaur"", ""probability"": ""Sheer Folly""}, {""region"": ""Rohan"", ""probability"": ""Hard""}, {""region"": ""Anorien"", ""probability"": ""Hard""}, {""region"": ""Druadan Forest"", ""probability"": ""Hard""}, {""region"": ""Dor Rhunen"", ""probability"": ""Hard""}]"
8741e1af-9707-4854-9c10-99b822793ec8,Sand Devils,sand_devils,undead,encounter,,"Tortured spirits of Men who died in desert sandstorms, lingering as whirlwind-like beings that roam the open wastes searching for victims, whom they envelop within their swirling form.",,"{desert,river}",2026-06-15 16:25:44.988887,{12},"[{""region"": ""Harondor"", ""probability"": ""Sheer Folly""}]"
923686e7-e31b-4e09-a198-be4f702ef5af,Shaking Asps,shaking_asps,insects,encounter,,"This small, gray snake has a distinctive ruff of loose scales that give off a faint, odd rattling sound when the serpent is startled or about to strike. Its potent venom (level 8) causes massive internal hemorrhage, causing tremendous (24-60 hits) shock and often (with 26+ RR failure) death. The Shaking Asp is a native of Rhudaur, the region in eastern Eriador between the Mitheithel (Hoarwell) and Bruinen (Loudwater) Rivers.",,"{forest,river}",2026-06-15 16:25:44.988887,"{41,42,43}","[{""region"": ""Trollshaws"", ""probability"": ""Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Hard""}, {""region"": ""En Egladil"", ""probability"": ""Hard""}]"
a755bcba-4320-4d3a-80e7-d3e9f0afd8ac,Petlavi,petlavi,insects,encounter,,"The Petla (pl. ""Petlavi""), or ""Forest-strangler,"" of southwestern Endor is commonly found in the scattered woodlands of Far Harad (particularly in the Forest of Tears). It haunts the oases between Umbar and Drel, lurking in the branches and pools that the Haradrim prize so dearly. One of Middle-earth's most fearsome reptiles, the Petla is an able hunter who has perfected the arts of camouflage and ambush. It is mottled brown in color and blends perfectly with woodland hues. Dropping from above or entangling its prey in water, the snake attacks by using its powerful jaws to gain a grip and then coils its length around its hapless victim. Petlavi reach lengths exceeding thirty feet (one specimen measured forty-five), are over a foot wide at their thickest, and have been known to swallow a whole goat. Their principal weapon is their coiling, constricting body: after a grip is taken (typically after a ""B"" critical), the body coils around the target over one to ten rounds; it is extremely hard (-30) to break free, and the victim perishes by suffocation in three to thirty minutes. Defenseless against groups, the snake will not often stand and fight when confronted by more than one enemy.",,"{forest,river}",2026-06-15 16:25:44.988887,{12},"[{""region"": ""Harondor"", ""probability"": ""Medium""}]"
ee1ed15e-acac-4b51-b79a-dc3ed4ac97d6,Golodos,golodos,flying_animals,encounter,,"A Golodo is a bright green, moderately large, flightless bird, rather like a large goose on stilts. Excellent swimmers, they subsist primarily on fish, crustaceans, and shellfish. Golodos gather in large flocks during the breeding season in early summer, traveling in small groups during the rest of the year. Golodos will immediately flee the scent of any predator with surprising, if ungainly speed, except during the nesting season, when they will bravely defend their eggs. Given to snapping up carrion, Golodos enjoy the taste of meat; however, they will eat anything, since they are poor hunters.",,,2026-06-15 16:25:44.988887,"{11,38,73}","[{""region"": ""Forochel"", ""probability"": ""Medium""}, {""region"": ""Lebennin"", ""probability"": ""Medium""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}]"
836d92d0-4b45-48dc-b50c-c1b6e12d07f4,North Bears,north_bears,carnivores,encounter,,"Huge, pale-grey or white bears (Q. Megliformen) found around the Ice Bay of Forochel. Usually solitary, with an excellent sense of smell and superb swimming, they subsist mainly on seal and fish and range across well-defined coastal territories of about a hundred square miles, smelling intruders up to two miles off. In the brief northern summer they wander beyond their range to find a mate and gorge on roots and berries.",,{desert},2026-06-15 16:25:44.988887,"{24,48,54,55,56,57,61,73,81}","[{""region"": ""Evendim Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Very Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Sheer Folly""}, {""region"": ""Numeriador"", ""probability"": ""Sheer Folly""}, {""region"": ""Rammas Formen"", ""probability"": ""Extremely Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Very Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Iron Hills"", ""probability"": ""Medium""}]"
f1addcd2-6864-4bea-b727-ddabab2e6f20,Black Minks,black_minks,riding_animals,encounter,,"Voracious freshwater predator, much larger than common mink (50-80 lbs). Most common in the Wetwang (Nindalf) near Ithilien, otherwise in north-central Middle-earth always near water. Hunts alone but mobs in early-spring mating gangs of 7-12, attacking anything in its path. Its thick, glossy, waterproof pelt fetches 6-15 gp.",,"{marsh,river}",2026-06-15 16:25:44.988887,"{8,38,75,87}","[{""region"": ""Dorwinion"", ""probability"": ""Sheer Folly""}, {""region"": ""Nan Anduin"", ""probability"": ""Very Hard""}, {""region"": ""Dagorlad"", ""probability"": ""Very Hard""}, {""region"": ""Forithilien"", ""probability"": ""Very Hard""}]"
5338d265-4d96-4b0e-853b-c4b789935c28,Barrow Owl,barrow_owl,flying_animals,encounter,,"The Barrow Owl is a small, rare Owl which has taken to living in the open barrows and abandoned gopher tunnels of Eriador (especially in northern Cardolan). Nocturnal and exceedingly specialized, they are virtually blind when confronted with bright light (e.g., in day- or torchlight). This is important, for they startle easily and swarm like Bees when confronted with a potential foe. They carry numerous diseases, including rabies and lycanthresis, to which they are immune. (Normally 2nd-3rd level, the latter disease is a severe psychiatric infliction that affects victims in 110 days and leaves them with the false belief that they are wild animals.)",,{forest},2026-06-15 16:32:39.018401,,
0d34e355-d6d1-4932-9635-66b059063787,Harfoots,harfoots,hobbits,group,,"The most common Hobbits are Harfoots. They are the smallest in size and the darkest in color, rarely exceeding 3 feet in height and having brown skin and hair. Neat and uniformly beardless, they are in many ways the picture of the average Hobbit. Harfoots favor hillsides and highlands. They have traditional sites for their traditional smials or Hobbit-hole houses. They prefer to interact with the grim Dwarves. All Hobbits share in hating Wargs and Orcs.",,{mountains},2026-06-15 20:28:26.533304,"{22,28,30,31,33,49,51,52,53,59,61,64,65,85,86}","[{""region"": ""Apariach"", ""probability"": ""Medium""}, {""region"": ""Ardquetto"", ""probability"": ""Medium""}, {""region"": ""Vinyalas"", ""probability"": ""Medium""}, {""region"": ""Ascahiriand"", ""probability"": ""Medium""}, {""region"": ""Mänoriand"", ""probability"": ""Medium""}, {""region"": ""Celanoriand"", ""probability"": ""Medium""}, {""region"": ""Sandariand"", ""probability"": ""Medium""}, {""region"": ""Tol Fuin"", ""probability"": ""Medium""}, {""region"": ""The Shire"", ""probability"": ""Medium""}, {""region"": ""Bree"", ""probability"": ""Medium""}, {""region"": ""South Downs"", ""probability"": ""Medium""}, {""region"": ""Ardolyalinya"", ""probability"": ""Medium""}, {""region"": ""Weather Hills"", ""probability"": ""Medium""}, {""region"": ""Lairiardhon"", ""probability"": ""Medium""}, {""region"": ""Lildardhon"", ""probability"": ""Medium""}]"
07336b31-a038-47a0-a10f-52a9aff46865,Stoors,stoors,hobbits,group,,"The Stoors are the stockiest Hobbit folk and often appear shorter than some of the Harfoots because of their wide profile. Generally, however, they are taller than Harfoots and shorter than Fallohides. Their coloration is also somewhat of a compromise, although they have curly brown hair which resembles that of their shorter cousins. Nonetheless, the most distinguishing features of Stoors are their huge hands and feet (large even by Hobbit standards) and frequent beard growth. Stoors prefer riversides and flatlands. Some have begun relying on surface dwellings of wood, brick, or stone. Stoors trace their lines through the female.",,"{forest,river}",2026-06-15 20:28:26.533974,"{72,85}","[{""region"": ""Dunland"", ""probability"": ""Medium""}, {""region"": ""The Shire"", ""probability"": ""Medium""}]"
21c55236-fcec-4c44-9150-2fbb6052d0fa,Fallohides,fallohides,hobbits,group,,"The Fallohides are the tallest and average between 3 and 4 feet in height. They have fair skin and, of all the groups, resemble Men the most. Their numbers are small, however, and some observers have confused them with nearby mannish groups. Fallohides enjoy the woodlands found in cool northern climes. Some have begun relying on surface dwellings of wood, brick, or stone. Fallohides are the most prone to mingle with Big People. Harfoots and Fallohides trace their lines through either the male or female. Those Hobbits who dare venture away from home are assumed to be extraordinary, and therefore get five background points.",,{forest},2026-06-15 20:28:26.534911,"{85,86}","[{""region"": ""The Shire"", ""probability"": ""Medium""}, {""region"": ""Bree"", ""probability"": ""Medium""}]"
370b7ab2-1439-402f-9d23-7d0a0b90ea6f,Black Númenoreans,black_nmenoreans,humans,group,,"The term ""Black Númenorean"" (S. ""Mornúmenedain"") is used to describe Men of Dúnedain stock who are descended from the ""Unfaithful"" Númenorean colonists and conquerers who came to Middle-earth during the middle and late Second Age. These Unfaithful had broken with the Valar and Elves who had bequeathed them the island kingdom of Númenor at the beginning of the Second Age, and many worshipped their own idols or paid homage to the Dark Lord Sauron. Physical Character: Strong and imposing, with angular features. Men average 225 pounds, women 150 pounds. After long years in the hot South, the Black Númenoreans have tanned, grey-brown skin, and black hair. Their piercing eyes are various shades of grey. Considerable endurance. Men average 6'4"", women 5'10"". Lifespan: 90-175 years. +25 to Sailing maneuvers. +10 to melee Offensive Bonuses, -10 to Defensive Bonus. Black and gold are their favored colors. They wear rich clothing made of dyed silk and cotton. Their societies are well-ordered and ruled by force of personality, backed by harsh law. Dictators and oligarchs hold sway over the people.",,,2026-06-15 20:28:26.53607,,
03d5c707-30d6-4ba6-87f5-df56cf6f8cfb,Easterlings,easterlings,humans,group,,"This term refers to a collection of peoples who live in north-central Middle-earth, the area to the east of the western shore of the Sea of Rhûn. These nomadic confederations are ever in search of territory and wealth and periodically invade the lands of their neighbors. The Balchoth and Wainriders are two such peoples. Each group has its own subculture and language, although most are related. Physical Character: Compact and agile. Men average 140 pounds, women 100 pounds. Swarthy, with a tan or yellowish/tan quality. Normal endurance, although they can ride horses, wagons, or chariots for long periods without exhaustion. Short to medium. Men average 5'6"", women 5'1"". Lifespan: Short, about 40-65 years. They are superb with riding animals and produce fabulous horsemen. +10 bonus to Offensive Bonuses when fighting from a horse or chariot. +20 to any attempt to train, befriend, or subdue a horse. They are nomads who live in mobile camps and move their camps using great wagons (wains). Warriors all, they also herd horses and cattle. Easterlings have little regard for anyone except their own people. They hate the Dúnedain.",,{river},2026-06-15 20:28:26.538843,"{1,2,5,6,15,40,46,59,60,85,86,87}","[{""region"": ""Angmar"", ""probability"": ""Extremely Hard""}, {""region"": ""Bree"", ""probability"": ""Extremely Hard""}, {""region"": ""Dor Rhunen"", ""probability"": ""Medium""}, {""region"": ""Dorwinion"", ""probability"": ""Very Hard""}, {""region"": ""Eothraim"", ""probability"": ""Medium""}, {""region"": ""Gramuz"", ""probability"": ""Very Hard""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Sheer Folly""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Extremely Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Absurd""}]"
