id,external_id,name,location_type,population,description,region,image_url,created_at,updated_at,geom,inhabitants,url_path,slug
598,c0c86553afc2adf9fb424a578f332bea,Tir Lawen,city,800.0,,,,2026-04-09 19:20:51.692226,2026-04-09 19:20:51.692226,0101000020E610000030664B56452026C0A986FD9E58794A40,Noldor,assets/locations,tir_lawen_598
600,c2392ab49a7d6e2b9754ceb14dfb2040,Forondir,ruins,,Ruined city.,,,2026-04-09 19:20:51.692603,2026-04-09 19:20:51.692603,0101000020E6100000AC8BDB68000F0BC04241295AB9FB4740,,assets/locations,forondir_600
601,c2f3aca4298632ac748eaa0343c9c2b9,Anhamar,point of interest,,"Anhamar is the local name for the region around the fortress of Anghul in northern Angmar — a bleak highland above the Anghir Vale where the Witch-king's watchers keep their eyes on the No Man's Land. Windswept moorland and dark rock; no settlement of note, only military outposts and the occasional patrol of the Witch-king's men.",,,2026-04-09 19:20:51.69279,2026-04-09 19:20:51.69279,0101000020E6100000D8D825AAB7E621C056BB26A435624940,,assets/locations,anhamar_601
603,c4fc66c91d78dea4ab769322dae7aeda,Hobbiton,town,504.0,"Hobbiton was a prominent Hobbit village in the Westfarthing of the Shire, north of the Great East Road. It was home to Bag End on the Hill — the residence of Bilbo Baggins and later Frodo Baggins.",,,2026-04-09 19:20:51.693151,2026-04-09 19:20:51.693151,0101000020E6100000AED51EF64241F4BFBB7EC16ED8CA4940,Hobbits,assets/locations,hobbiton_603
604,c56b60ec340561754e3980f516df9cf7,Pinnornost,fortress,540.0,"A border fortress of Anfalas guarding the path of the Len Lefnui at the mouth of the Nan-i-Feryth, named for its position on a pine-clad ridge. Pinnornost was built in T.A. 823 to hold the pass on the frontier with the Daen clans of Haerawreigion. A beacon tower communicates with a sister tower thirty miles east. By T.A. 2157 the garrison was judged too costly to maintain; the fortress was locked up and has slowly fallen into disrepair since.",,,2026-04-09 19:20:51.693331,2026-04-09 19:20:51.693331,0101000020E6100000AD31E884D00112409F5BE84A04924540,,assets/locations,pinnornost_604
605,c63a0fa990a9481746f987be890a420a,Vinyathrad,city,800.0,Edenathrad ('New Ford') is a ford and village north of the ancient Sarn Athrad on the Gelion. It replaced the older ford for practical traffic between Forlindon and the eastern lands. The village is a small settlement of stone and timber houses near the riverbank; Amboron is its chieftain. Traders and travellers cross here regularly.,,,2026-04-09 19:20:51.693512,2026-04-09 19:20:51.693512,0101000020E6100000699082A7904324C06F826F9A3EA54A40,,assets/locations,vinyathrad_605
1200,,Caras Tolfalas,village,520.0,"Claimed by Gondor since S.A. 3321; first settled by royal command in T.A. 934.. Subsidized by Gondor's King more to maintain a claim on the Isle of Tolfalas than for economic reasons.. A poor harbor limits access to this town, but it is the only sure mooring on Tolfalas.",,,2026-06-09 01:08:28.078666,2026-06-09 01:08:28.078666,,100% Gondorian,assets/locations,caras_tolfalas_1200
1194,,Buhr Waldmarh,fortified town,1250.0,"Founded by Northmen, circa T.A. 1290.. A stable base for the Withras clan; an economic focus for the surrounding farms.. This typical Northman town has many timber longhouses and an earthen dike surmounted by a wooden palisade.",,,2026-06-09 01:08:28.073975,2026-06-09 01:08:28.073975,,100% Northman,assets/locations,buhr_waldmarh_1194
1195,,Buhr Widu,fortified town,520.0,"Founded by Vidugavia in T.A. 1249.. A center for administration for the Waildung clan; a collecting point for the surrounding Gramuz farms.. Buhr Widu, by the side of the small lake known as Woodmere, retains some of the royal splendor from the time of Vidugavia.",,,2026-06-09 01:08:28.074992,2026-06-09 01:08:28.074992,,100% Northman,assets/locations,buhr_widu_1195
440,04bc5a40947e50f0eaa4e0a86776c9d1,Barad Garan,ruins,,Ruined city,,,2026-04-09 19:20:51.656699,2026-04-09 19:20:51.656699,0101000020E61000006956B60F798B00C075C93846B2814A40,,assets/locations,barad_garan_440
916,2495321424967445cae76aeb20b99a60,camp,camp,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000003FF9B3124E1D0F400E01B83B87884B40,,assets/locations,camp_916
633,f2e70b1b048daf0397847538939dace3,Cum Arelaid,ruins,,"Ruins. An ancient burial complex of pre-Númenórean tumuli and stone-lined graves, sacred to the early peoples of the region.",,,2026-04-09 19:20:51.698494,2026-04-09 19:20:51.698494,0101000020E61000006B11514CDEC01240BAA1293BFD204640,Gondor,assets/locations,cum_arelaid_633
636,faa489819ad48c1b1b1bb97ec8a4989b,Ethraid Engrin,point of interest,,"The Fords of Isen were the main crossing point for those traversing the Gap of Rohan, with no bridge spanning the powerful river. The Rohirrim patrolled the area as their primary western gateway; Dunlending hillmen often seized the fords and demanded tolls. Three rows of broad flat stones crossed the waters, with graded horse-fords between them.",,,2026-04-09 19:20:51.698987,2026-04-09 19:20:51.698987,0101000020E6100000E44A3D0B42F91D40EAB46E83DA2D4740,,assets/locations,ethraid_engrin_636
637,fb3ba2c5b31fd725ba4a69888a9480a0,Annodrun,ruins,,Ruined city.,,,2026-04-09 19:20:51.699169,2026-04-09 19:20:51.699169,0101000020E6100000F03499F1B692FC3FDB4C857824644440,Gondor,assets/locations,annodrun_637
576,9eb4aada9066b6970cc3fa4b0713f534,Rhosgobel,point of interest,1.0,Built by Radagast around T.A. 1100.. A place of healing and herb-lore; a refuge from Mirkwood; an observation post on Dol Guldur.. Rhosgobel is a simple place formed out of the boughs of a great furry oak tree.,,,2026-04-09 19:20:51.687872,2026-04-09 19:20:51.687872,0101000020E6100000ADDEE17668E82F40FD67CD8FBF384940,100% Ista,assets/locations,rhosgobel_576
1179,,Argonath,point of interest,0.0,"Finished in T.A. 1340 by Romendacil II.. Designation of the northern boundary of Gondor.. Carved rocks flanking the chasm at the northern entrance to Nen Hithoel. The figures represent Isildur and Anárion. Since the time of Romendacil II, Gondor's northern border has moved even farther north, making the pillars obsolete. Nonetheless, they are a magnificent spectacle.",,,2026-06-09 01:08:17.256508,2026-06-09 01:08:17.256508,,,assets/locations,argonath_1179
917,2ac8dc76496757050bb464e3af398436,camp,camp,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000BBF144A125010A4066C7AACC5DA84B40,,assets/locations,camp_917
918,399bb37fd281fc1e85960706ebeefbaa,ruins,ruins,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000B5F13E9F0B3B1040033EEA0F90A64B40,,assets/locations,ruins_918
535,68bdd7527815b3a3996d6fe4a7ffc0d4,Amon Sûl,ruins,0.0,"Originally built by Elendil in the Second Age.. Repository for a Palantír; later served as a landmark at the juncture of the three Kingdoms of the North.. From this vantage point, one has an excellent view of the Great East Road as it heads towards Rhudaur. For this reason, the hill served as a strategic focus for western Arthedain and Cardolan and has a long history of conflict surrounding it. The tower of Amon Sûl once held Palantír, which was removed to Fornost following the invasion by Angmar in T.A. 1409.",,,2026-04-09 19:20:51.681289,2026-04-09 19:20:51.681289,0101000020E610000079AF5A99F02B0C40E0D91EBDE1CC4940,,assets/locations,amon_s_l_535
905,2133416d1765a745d13af9eb9e352eab,Ahus,town,,"A rough village of the Fell-men in Angmar, near the fortress of Angsûl. Its squat stone-and-timber huts sit in the shadow of the Witch-kingdom's northern hills, home to a tribe loyal to the Witch-king. The settlement smells of smoke and animal fat; life here is harsh and martial, and strangers are rarely welcome.",,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E610000076D21336A11D18404536BD7A5CCF4B40,,assets/locations,ahus_905
906,7e38a66a4f07efd9be8bc2c055503d9f,Phaluran,town,,"A township of the Tulban district of Angmar, built in the mid-Third Age and home to about 3,500 at its peak. The settlement is a rough frontier place — dark timber houses in the shadow of the Angmar hills, its people bound by the Witch-king's will. With the fall of Angmar, the town is eventually abandoned. By the late Third Age only ruins remain: dark and windswept, avoided by all.",,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E6100000B03D9768A3951A4022B51F329F574B40,,assets/locations,phaluran_906
914,cea8573a514b0db3d859b68c978b1e84,Dinach,town,,"A hilltop town in Mintyrnath, noted as two days' walk northwest of Tharbad. Its Sindarin name means 'Silent Spine'; it sits on a strategic spur overlooking the junction of the Sendiel and Andeithel rivers, where an old Arnorian stone bridge — the Iant Dinach — still spans the water. In the mid-Third Age, Dinach is a rough and somewhat dangerous waystation: a small Tinereb garrison holds the old tower on Dol Dinach, and the fifty-odd stone buildings along the Men Formen shelter travellers, smugglers and agents of various factions. The low-lying fields along the river flood every spring.",,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000F7E78818C09702405C4BE0010BA54840,,assets/locations,dinach_914
899,35ee86da8a5ce2c05fb8ba1911cb8bee,Aran Nov,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E6100000EDF49B99457AF63F230FBF20CB5C4A40,,assets/locations,aran_nov_899
900,78d344dbf17b5dc48c3a7f6a9443bdac,Dol Occum,town,,"A hill-tower on the Men Formen in southern Arthedain, within the village of Occum. The tower is a Dúnedain watch-post commanding the road; the surrounding village of timber and stone houses provides the garrison with supplies and labour. The name derives from an older Westron name meaning 'ox-valley', and cattle are still the main wealth of the area.",,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E61000005ECE05874B96F53F9AE5944DC3204A40,,assets/locations,dol_occum_900
903,c5e33dceafd0ba1254eb7021cfacf7e3,Morva Tarth,town,,"The town of Móin Dúldachd ('Marsh of Mist') shares its name with the surrounding peat bogs of northern Rhudaur. A single track threads the swamp; those who leave it risk hidden bogs that are virtually bottomless. The town itself is the centre of what economic life exists in the Ettendales, and its chief fortification — the Kaldabaurg — was once the citadel of Northman mercenaries who served the Dúnedain. A grim, isolated place.",,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E6100000BC951C5872061E405FF1BE717B9F4A40,,assets/locations,morva_tarth_903
898,eba1cbbf1ab59addd3a8766ae556fe3f,town,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E6100000C1E791F60CE8F53F12101E149B7A4A40,,assets/locations,town_898
509,482aba99e3d5973b8398277777044585,Cargash,watchtower,50.0,"Built by Witch-king, ca. T.A. 1400.. Designed to give the Witch-king warning of trespassers and a base from which to strike at Arthedain.. Regular patrols depart from Mindil Cargash to sweep En Udanoriath which lies between Angmar and Arthedain.",,,2026-04-09 19:20:51.676508,2026-04-09 19:20:51.676508,0101000020E61000002618CE35CC40174030134548DD7E4B40,100% Angmarean (Mixed Mannish),assets/locations,cargash_509
1053,,Galibur,village,280.0,"Settled during Númenórean expansion in Gondor, circa S.A. 2500.. An important Dunnish ritual site in central Belfalas peninsula.. Ruins dating to the time of the Daen Coentis lie just north of town.",,,2026-05-31 23:41:18.552052,2026-05-31 23:41:18.552052,0101000020E610000019625CDC4C3625402F55C78700694440,100% Dunnish,assets/locations,galibur_1053
901,1a4938c506e6ed19ae0e66731c821538,ruins,ruins,,,,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E6100000C0BEE8F4D9311440FFFB3928A8C74940,,assets/locations,ruins_901
902,f6c5dd2f7048657297f73329436d929c,ruins,ruins,,,,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E610000038C8E04EC7921A40E670DF25A6D14940,,assets/locations,ruins_902
904,eafe43efbadb6b849703a7bf6c90cac2,ruins,ruins,,,,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E6100000C2E6482E56932540A0599CE0636C4A40,,assets/locations,ruins_904
909,89d373cfa1cc533ebcf224a90453e632,Grimsly Dale,town,,"A Harfoot farming village located in a bend of the Fairwater River,quiet place, famous for its flowers . Although few remembered it , there had once been a scenic trail in the area that was a popular sidetrip on the Woodland Tour. Reason for its popularity could be discerned in the dense concentration of berry bushes and flowering plants along the riverside paths . The village got its name , however, from the bones of men and horses that also turned up along the trail . A large party of Dúnedain were ambushed here during the Scourging of T.A . 1409",,,2026-05-16 16:19:03.970063,2026-05-16 16:19:03.970063,0101000020E6100000E8B23162B8D6FCBF2FB5CE65DADE4940,,assets/locations,grimsly_dale_909
908,f0c84a451ee0bf4cc8b1ca1922e4c9fa,town,town,,,,,2026-05-13 13:34:41.124763,2026-05-13 13:34:41.124763,0101000020E61000005291C890989112C08C28BD3541CD4940,,assets/locations,town_908
875,9123f084119aaf39753e9c22647f86e5,Bankling,town,,"Known locally as 'Bankling' and later Whitfurrows, this good-sized Hobbit town sits squarely on the Great East Road in the midst of the best farmland of the Eastfarthing. Heavy wagons cross the Scary Pike at Budge Ford to the north, while a fine wooden bridge takes lighter traffic to Waterbury across the river. The town is known for its corn and flax fields and for the Blushing Ivy Tavern, meeting place of the Brow, Pen and Scroll Society — a bookish Hobbit club with a taste for Elvish lore that gives them a reputation for peculiarity among their neighbours.",,,2026-05-13 04:23:50.49897,2026-05-13 04:23:50.49897,0101000020E6100000B14B569FE1FCD1BFE4214A9703C94940,,assets/locations,bankling_875
876,97a83eaeedfbbb530bd4d4e021dd40c6,Rushy,town,,"A riverside village in the Marish, where Rivermen and Stoor Hobbits live uneasily side by side. Euric Thuigildsun, the ancient white-haired patriarch of the local Riverman clans, eyes the new Stoor immigrants with cautious acceptance, hoping for commercial advantage. His rival Thuidimer of nearby Flynettle outmanoeuvres him regularly. Rumours of strange reptilian creatures seen on the marshland trails between Rushy and Flynettle add an uneasy note to an already tense village.",,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E610000087C6F55EA59AD3BF2898C8CE6F9F4940,,assets/locations,rushy_876
879,660d56b4a55bdf2e6d25b67a7ab178bd,Flynettle,town,,"Flynettle in the mid-Third Age is a rough river-landing and fishing camp on the banks of the Anduin — nothing more than a landing stage and a handful of sheds used by riverboat crews. The old Deep Hallow House is a crumbling ruin on the bank, avoided by locals. The Stoor village of Deephallow lies nearby; Flynettle itself has no permanent inhabitants of note.",,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E610000008E8F65E2EF4D4BFA220953817924940,,assets/locations,flynettle_879
