id,name,slug,type,active,danger,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region
fe2137cc-590c-4243-8948-9ce76d9de760,Goats,goats,herbivores,all-day,0,"Hardy goats, wild and half-wild, browsing the rough hills, crags and scrub where richer pasture fails. Sure-footed and tough, kept by hill-folk for milk, hair and meat and run wild across the uplands.",,,2026-06-10 13:23:21.769704,"{1,3,4,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,33,34,35,37,39,40,41,42,43,44,45,46,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,77,78,79,80,81,82,83,85,86}",encounter,,"[{""region"": ""Andrast"", ""probability"": ""Sheer Folly""}, {""region"": ""Anfalas"", ""probability"": ""Sheer Folly""}, {""region"": ""Anorien"", ""probability"": ""Absurd""}, {""region"": ""Belegaer sea"", ""probability"": ""Absurd""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Sheer Folly""}, {""region"": ""Druwaith Laur"", ""probability"": ""Extremely Hard""}, {""region"": ""Hairavercien"", ""probability"": ""Sheer Folly""}, {""region"": ""Lamedon"", ""probability"": ""Sheer Folly""}, {""region"": ""Lebennin"", ""probability"": ""Absurd""}, {""region"": ""Tolfalas"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Extremely Hard""}, {""region"": ""Coldfells"", ""probability"": ""Very Hard""}, {""region"": ""En Udanoriath"", ""probability"": ""Very Hard""}, {""region"": ""Ettenmoors"", ""probability"": ""Very Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Rivendell"", ""probability"": ""Very Hard""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Sheer Folly""}, {""region"": ""Fangorn"", ""probability"": ""Light""}, {""region"": ""Mänoriand"", ""probability"": ""Light""}, {""region"": ""Tol Fuin"", ""probability"": ""Light""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Light""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Light""}, {""region"": ""Tower Hills"", ""probability"": ""Light""}, {""region"": ""Dor Guldur"", ""probability"": ""Light""}, {""region"": ""Ered Luin"", ""probability"": ""Light""}, {""region"": ""South Downs"", ""probability"": ""Light""}, {""region"": ""Eothraim"", ""probability"": ""Light""}, {""region"": ""Westmarch"", ""probability"": ""Light""}, {""region"": ""Lone-lands"", ""probability"": ""Light""}, {""region"": ""Iron Hills"", ""probability"": ""Light""}, {""region"": ""Druadan Forest"", ""probability"": ""Light""}, {""region"": ""Wold"", ""probability"": ""Light""}, {""region"": ""Woodmen"", ""probability"": ""Light""}, {""region"": ""Ardquetto"", ""probability"": ""Light""}, {""region"": ""Forochel"", ""probability"": ""Light""}, {""region"": ""Apariach"", ""probability"": ""Light""}, {""region"": ""Lairiardhon"", ""probability"": ""Light""}, {""region"": ""Lildardhon"", ""probability"": ""Light""}, {""region"": ""Evendim Hills"", ""probability"": ""Light""}, {""region"": ""Vinyalas"", ""probability"": ""Light""}, {""region"": ""Forovirian"", ""probability"": ""Light""}, {""region"": ""Rast Vorn"", ""probability"": ""Light""}, {""region"": ""En Egladil"", ""probability"": ""Light""}, {""region"": ""Trollshaws"", ""probability"": ""Light""}, {""region"": ""Forithilien"", ""probability"": ""Light""}, {""region"": ""Rohan"", ""probability"": ""Light""}, {""region"": ""West Rhudaur"", ""probability"": ""Light""}, {""region"": ""Harithilien"", ""probability"": ""Light""}, {""region"": ""Ascahiriand"", ""probability"": ""Light""}, {""region"": ""Eregion"", ""probability"": ""Light""}, {""region"": ""Sandariand"", ""probability"": ""Light""}, {""region"": ""Talath Muil"", ""probability"": ""Light""}, {""region"": ""Rammas Formen"", ""probability"": ""Light""}, {""region"": ""Angmar"", ""probability"": ""Light""}, {""region"": ""Talath Uichel"", ""probability"": ""Light""}, {""region"": ""Ardolyalinya"", ""probability"": ""Light""}, {""region"": ""Celanoriand"", ""probability"": ""Light""}, {""region"": ""Dunland"", ""probability"": ""Light""}, {""region"": ""Minhiriath"", ""probability"": ""Light""}, {""region"": ""The Shire"", ""probability"": ""Light""}, {""region"": ""Mintyrnath"", ""probability"": ""Light""}, {""region"": ""South Arthedain"", ""probability"": ""Light""}, {""region"": ""Dale"", ""probability"": ""Light""}, {""region"": ""Harondor"", ""probability"": ""Light""}, {""region"": ""Bree"", ""probability"": ""Light""}, {""region"": ""Esgaroth"", ""probability"": ""Light""}, {""region"": ""Enedhwaith"", ""probability"": ""Light""}, {""region"": ""Fornost"", ""probability"": ""Light""}, {""region"": ""Woodland Realm"", ""probability"": ""Light""}, {""region"": ""Weather Hills"", ""probability"": ""Light""}, {""region"": ""Moria"", ""probability"": ""Light""}]"
cc30a0c8-7ef3-4db3-bec8-58438f507ab3,Glacier,glacier,hazards,all-day,3,"A great river of ice, slow-moving and riddled with hidden crevasses, unstable séracs and meltwater channels. Crossing one is a peril in itself, and the bitter cold and glare add to the danger.",,,2026-06-10 13:23:21.768992,{67},encounter,,"[{""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}]"
c3928a43-6d5a-4d60-8099-9253a09bb58f,Giant Spiders,giant_spiders,insects,day,3,"Web-spinning descendants of Ungoliant; the lesser kind haunt Mirkwood and other gloomy places, speaking Westron and Black Speech and cooperating to trap victims with paralysing then dissolving venom. Greater ones include Shelob, guardian of Cirith Ungol in Mordor, and Enna San Sarab of Dol Guldur.",,,2026-06-10 13:23:21.768143,"{3,4,10,24,25,37,74,83}",encounter,,"[{""region"": ""Dale"", ""probability"": ""Light""}, {""region"": ""Dor Guldur"", ""probability"": ""Extremely Hard""}, {""region"": ""Esgaroth"", ""probability"": ""Light""}, {""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Extremely Hard""}, {""region"": ""Woodland Realm"", ""probability"": ""Light""}, {""region"": ""Woodmen"", ""probability"": ""Very Hard""}, {""region"": ""Mordor"", ""probability"": ""Extremely Hard""}]"
8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,Gondor Garrison Patrol,gondor_garrison_patrol,humans,all-day,1,"Soldiers of a Gondorian garrison out on their rounds — keeping the walls, roads and watch-posts of a town or fortress, checking travellers and watching the borders. Disciplined men of the South Kingdom, courteous to the lawful and hard on the suspect.",,{roads},2026-06-10 13:23:21.770101,"{12,18}",encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,"[{""region"": ""Harithilien"", ""probability"": ""Hard""}, {""region"": ""Harondor"", ""probability"": ""Hard""}]"
e6e97f4e-33b4-4ac4-87f7-5bbbb2ce3746,Great Lizard,great_lizard,reptiles,day,3,"A large predatory lizard of the southern wilds, big enough to threaten dogs, livestock and children. Quick over short distances, it ambushes prey and defends its lair with snapping jaws and lashing tail.",,,2026-06-10 13:23:21.772729,"{46,66}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}]"
1c08c04f-6b4b-4b00-9b4e-bbcabb0ae8e1,Grazing Animals,grazing_animals,herbivores,all-day,0,"Mixed herds of grazing beasts — deer, wild cattle, antelope and the like — moving together across plain and meadow. Their numbers and constant wariness make them hard to approach, and they draw predators wherever they gather.",,,2026-06-10 13:23:21.771668,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,28,30,31,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,86}",encounter,,"[{""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Extremely Hard""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tower Hills"", ""probability"": ""Very Hard""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Extremely Hard""}, {""region"": ""Dunland"", ""probability"": ""Sheer Folly""}, {""region"": ""Fangorn"", ""probability"": ""Extremely Hard""}, {""region"": ""Parth Celebrant"", ""probability"": ""Very Hard""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Druadan Forest"", ""probability"": ""Sheer Folly""}, {""region"": ""Nan Anduin"", ""probability"": ""Very Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Very Hard""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""Westmarch"", ""probability"": ""Extremely Hard""}, {""region"": ""Wold"", ""probability"": ""Extremely Hard""}, {""region"": ""Lamedon"", ""probability"": ""Light""}, {""region"": ""Mänoriand"", ""probability"": ""Light""}, {""region"": ""Tol Fuin"", ""probability"": ""Light""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Light""}, {""region"": ""Andrast"", ""probability"": ""Light""}, {""region"": ""Dor Guldur"", ""probability"": ""Light""}, {""region"": ""South Downs"", ""probability"": ""Light""}, {""region"": ""Eothraim"", ""probability"": ""Light""}, {""region"": ""Gramuz"", ""probability"": ""Light""}, {""region"": ""Lone-lands"", ""probability"": ""Light""}, {""region"": ""Mordor"", ""probability"": ""Light""}, {""region"": ""Tolfalas"", ""probability"": ""Light""}, {""region"": ""Dagorlad"", ""probability"": ""Light""}, {""region"": ""Iron Hills"", ""probability"": ""Light""}, {""region"": ""Nurn"", ""probability"": ""Light""}, {""region"": ""Woodmen"", ""probability"": ""Light""}, {""region"": ""Ardquetto"", ""probability"": ""Light""}, {""region"": ""Forochel"", ""probability"": ""Light""}, {""region"": ""Apariach"", ""probability"": ""Light""}, {""region"": ""Lairiardhon"", ""probability"": ""Light""}, {""region"": ""Lildardhon"", ""probability"": ""Light""}, {""region"": ""Evendim Hills"", ""probability"": ""Light""}, {""region"": ""Vinyalas"", ""probability"": ""Light""}, {""region"": ""Forovirian"", ""probability"": ""Light""}, {""region"": ""Rast Vorn"", ""probability"": ""Light""}, {""region"": ""Coldfells"", ""probability"": ""Light""}, {""region"": ""En Egladil"", ""probability"": ""Light""}, {""region"": ""En Udanoriath"", ""probability"": ""Light""}, {""region"": ""Ettenmoors"", ""probability"": ""Light""}, {""region"": ""Rivendell"", ""probability"": ""Light""}, {""region"": ""Trollshaws"", ""probability"": ""Light""}, {""region"": ""Forithilien"", ""probability"": ""Light""}, {""region"": ""West Rhudaur"", ""probability"": ""Light""}, {""region"": ""Harithilien"", ""probability"": ""Light""}, {""region"": ""Numeriador"", ""probability"": ""Light""}, {""region"": ""Ascahiriand"", ""probability"": ""Light""}, {""region"": ""Eregion"", ""probability"": ""Light""}, {""region"": ""Sandariand"", ""probability"": ""Light""}, {""region"": ""Talath Muil"", ""probability"": ""Light""}, {""region"": ""Anfalas"", ""probability"": ""Light""}, {""region"": ""Rammas Formen"", ""probability"": ""Light""}, {""region"": ""Angmar"", ""probability"": ""Light""}, {""region"": ""Talath Uichel"", ""probability"": ""Light""}, {""region"": ""Ardolyalinya"", ""probability"": ""Light""}, {""region"": ""Celanoriand"", ""probability"": ""Light""}, {""region"": ""Minhiriath"", ""probability"": ""Light""}, {""region"": ""Druwaith Laur"", ""probability"": ""Light""}, {""region"": ""Mintyrnath"", ""probability"": ""Light""}, {""region"": ""Hairavercien"", ""probability"": ""Light""}, {""region"": ""Dale"", ""probability"": ""Light""}, {""region"": ""Lebennin"", ""probability"": ""Light""}, {""region"": ""Harondor"", ""probability"": ""Light""}, {""region"": ""Esgaroth"", ""probability"": ""Light""}, {""region"": ""Anorien"", ""probability"": ""Light""}, {""region"": ""Enedhwaith"", ""probability"": ""Light""}, {""region"": ""Fornost"", ""probability"": ""Light""}, {""region"": ""Woodland Realm"", ""probability"": ""Light""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Light""}, {""region"": ""Weather Hills"", ""probability"": ""Light""}, {""region"": ""Moria"", ""probability"": ""Light""}, {""region"": ""Dor Rhunen"", ""probability"": ""Light""}]"
30d75e9a-12fc-4a2d-8e47-552b8292411b,Grass Fire,grass_fire,hazards,all-day,3,"A wildfire racing across dry grassland or scrub, wind-driven and faster than a running horse. It can trap herds and travellers in the open, and the smoke alone can choke or blind.",,,2026-06-10 13:23:21.771299,"{5,14,38,62,63,72,82}",encounter,,"[{""region"": ""Dunland"", ""probability"": ""Absurd""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Extremely Hard""}, {""region"": ""Rohan"", ""probability"": ""Extremely Hard""}, {""region"": ""Westmarch"", ""probability"": ""Sheer Folly""}, {""region"": ""Wold"", ""probability"": ""Absurd""}]"
bfdb89b1-f439-47ef-be8c-8110ed336d70,Great Serpent,great_serpent,reptiles,day,3,"A huge serpent of the southern marshes and rivers, long enough to coil and crush a man or a large beast. Patient and hidden, it strikes from the water's edge and drags its prey under.",,,2026-06-10 13:23:21.77291,{66},encounter,,"[{""region"": ""Forovirian"", ""probability"": ""Absurd""}]"
e9fc5fea-9b5b-4b0f-af52-0cecbfe14ce3,Greater Dragon,greater_dragon,drakes,all-day,5,"A dragon of the first rank — ancient, immense and terrible, often fire-breathing and wing-borne, with a guileful tongue and a hoard to match its age. Few remain, and the coming of one is a calamity for kingdoms, not merely travellers.",,,2026-06-10 13:23:21.773092,"{24,67}",encounter,,"[{""region"": ""Iron Hills"", ""probability"": ""Very Hard""}, {""region"": ""Talath Uichel"", ""probability"": ""Hard""}]"
cee52cc8-ac0e-4c41-9fe9-1761fea711f5,Guard Tower,guard_tower,sites,all-day,0,"A fortified tower set to watch a road, ford, border or pass — manned in good times, ruinous or ill-held in bad. From its top a long stretch of country can be watched, and travellers below are seldom unseen.",,,2026-06-10 13:23:21.774137,{46},encounter,,"[{""region"": ""Angmar"", ""probability"": ""Hard""}]"
9465fdad-d9f9-4165-be49-a57b70092638,Hillmen,hillmen,humans,all-day,1,"Rough hill-dwelling folk of the upland country — herders, hunters and raiders who answer to clan and feud rather than king. Hardy and clannish, wary of lowlanders and quick to take up arms, they hold the high valleys and moors that softer folk avoid.",,{hills},2026-06-10 13:23:21.776525,"{41,42,43,69}",encounter,1007565e-5a57-46d9-9089-2f94e04a2e01,"[{""region"": ""Wilderness of Arnor"", ""probability"": ""Extremely Hard""}, {""region"": ""En Egladil"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Sheer Folly""}, {""region"": ""West Rhudaur"", ""probability"": ""Hard""}]"
b658e758-b9ff-40e4-94fe-bae2612d0fc9,Horsefolk Éored,horsefolk_large_patrol,humans,all-day,1,"A mounted troop of the Éothraim horse-folk — riders ranging the grass-plains in war or on patrol, swift and disciplined, deadly with spear and bow from the saddle. Whether a small scouting party or a full éored, they cover ground no footman can match.",,"{roads,plains}",2026-06-10 13:23:21.777708,"{9,14,35,36,38,39,62,63,68}",encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"[{""region"": ""Central Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Extremely Hard""}, {""region"": ""Westmarch"", ""probability"": ""Very Hard""}, {""region"": ""Wold"", ""probability"": ""Extremely Hard""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}]"
eeee0c62-e79c-4b0a-9131-8acf05bd3cfd,Hill-trolls,hill_troll,trolls,all-day,4,"Big, brutish Trolls of the highlands and broken hill-country, met among the crags of the Trollshaws, the Coldfells, the Ettenmoors and the Misty Mountains. Stronger and hardier than Men but dull-witted, they lair in caves and ruins and raid lonely roads by night — and the older breeds must beware the sun that turns them to stone.",,{hills},2026-06-10 13:23:21.775946,"{3,4,5,10,17,25,35,41,43,44,45,48,50,54,55,56,57,59,60,61,66,68,69,70,72,73,80,81,82}",encounter,,"[{""region"": ""Dale"", ""probability"": ""Sheer Folly""}, {""region"": ""Eregion"", ""probability"": ""Absurd""}, {""region"": ""Esgaroth"", ""probability"": ""Sheer Folly""}, {""region"": ""Forovirian"", ""probability"": ""Extremely Hard""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Very Hard""}, {""region"": ""Woodland Realm"", ""probability"": ""Sheer Folly""}, {""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fornost"", ""probability"": ""Sheer Folly""}, {""region"": ""Forochel"", ""probability"": ""Sheer Folly""}, {""region"": ""Lone-lands"", ""probability"": ""Hard""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Hard""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Hard""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Very Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Absurd""}, {""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Extremely Hard""}]"
89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,Hobbit Wanderer,hobbit_wanderer,hobbits,all-day,0,"A lone Hobbit far from home, an oddity among his kind driven by restlessness, exile or some half-mad errand of the sort that gets a Hobbit 'talked about.' Footsore and out of place yet surprisingly hardy, such wanderers turn up in the strangest corners of the world.",,{roads},2026-06-10 13:23:21.776711,"{26,28,30,31,32,33,49,51,53,64,65}",encounter,,"[{""region"": ""Apariach"", ""probability"": ""Extremely Hard""}, {""region"": ""Ardolyalinya"", ""probability"": ""Extremely Hard""}, {""region"": ""Ardquetto"", ""probability"": ""Extremely Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Lairiardhon"", ""probability"": ""Very Hard""}, {""region"": ""Lildardhon"", ""probability"": ""Very Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Sandariand"", ""probability"": ""Very Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Vinyalas"", ""probability"": ""Very Hard""}]"
f4f23291-fce4-4f19-abdd-2a3d562982ae,Huorn,huorn,living_trees,all-day,4,"Huorns — trees grown strange and half-awake, between tree and Ent, that can move slowly and feel anger. They gather in the deep shadows of Fangorn and the old forests, and folk who stray among them when they are roused seldom return.",,,2026-06-10 13:23:21.778427,"{5,9,30,31,65,72,82}",encounter,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,"[{""region"": ""Lairiardhon"", ""probability"": ""Extremely Hard""}, {""region"": ""Lildardhon"", ""probability"": ""Extremely Hard""}, {""region"": ""Vinyalas"", ""probability"": ""Extremely Hard""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}, {""region"": ""Dunland"", ""probability"": ""Absurd""}, {""region"": ""Fangorn"", ""probability"": ""Light""}, {""region"": ""Parth Celebrant"", ""probability"": ""Extremely Hard""}]"
